"ref_date","united states, adp employment change","united states, business confidence","united states, chicago fed national activity index","united states, chicago pmi","united states, consumer confidence","united states, continuing jobless claims","united states, corporate 10y t bill spread","united states, gdp growth rate","united states, industrial production mom","united states, initial jobless claims","united states, interbank rate","united states, manufacturing payrolls","united states, manufacturing pmi","united states, mortgage applications","united states, nfib business optimism index","united states, non farm payrolls","united states, non manufacturing pmi","united states, ny empire state manufacturing index","united states, philadelphia fed manufacturing index","united states, redbook index sa","united states, richmond fed manufacturing index","united states, services pmi","united states, t bill spread 10y 3m"
2016-12-31,-56.4891406760701,0.720177518711033,0.796736231958377,-2.49583346595131,8.94707012047946,0.0105828277534924,-0.201010697571798,0.246513383953916,0.796900769581877,0.0208910726981846,0.0519394419106294,4.64951031139078,1.58807637473222,0.842838500553431,6.91563201917418,63.6908634365087,-0.581622869909182,2.6483084491201,11.6774804471469,-0.81360749467973,-0.176718133674471,-0.0159035787545162,0.557144211464409
2017-01-31,-1.36644098646025,1.60547218267158,0.0817430603121048,-5.69618153853636,8.94245313578929,-0.0031548422254496,-0.29558038539318,NA,-0.00428527568365343,-0.00935504768405362,0.0269944294228218,3.11605820418948,2.09341834819249,-2.45625248869052,6.82676607941518,16.4341438475204,-0.684860051023442,0.534136666261345,13.7577770888228,-1.91394224195964,6.83443672612705,0.0276741396843803,0.512926769191279
2017-02-28,64.8066225581093,3.69071687077685,-0.00330612049471474,2.30360114054692,6.43399000021084,-0.0022307251970871,-0.288624541385174,NA,-0.505480915658982,-0.0232857811700865,0.000452832731884938,4.58042728882512,1.09084263847276,0.268953430719801,6.03529004160231,17.1596534209793,-0.486789877644512,13.1207657185336,28.5368726386555,-1.34679899430574,8.84940606706715,-0.0364945414769075,0.514659164905771
2017-03-31,-89.9718801317789,2.67591038485654,0.281592311715231,3.40351511363728,6.72166663491022,-0.00385967949487464,-0.297697285593997,0.555880987463789,0.59331744810233,0.0523857226936048,0.0648079807874763,0.0440216014256176,0.00861577573439832,-1.43171421811625,5.24119449773892,-44.129536354921,-1.08746272188804,8.60923546208959,20.7147579355038,-1.41287200977255,11.8678003697946,-0.0224316602715818,0.378862693433188
2017-04-30,-22.7038791455424,1.76109525042425,0.536441984932323,4.10369952577248,6.50546896105337,-0.00430211282252421,-0.212377800722515,NA,0.792109378948577,-0.0270667957918718,0.00443114342685483,-6.4918796453677,-0.624995709861224,0.642464884015872,4.84447003982829,21.5694255658611,0.413071044130341,-0.79941424691811,12.2913720226241,-0.646965264421826,12.8895916604868,0.00199383796167866,0.157143317791054
2017-05-31,-22.3913045725989,2.64631279832998,0.061242752043082,4.30428455054544,6.28538289980634,-0.00840721248515929,-0.225178283827654,NA,-0.00910555977194619,-0.00138824240648881,0.00753773307091126,-6.02742639727984,-0.8750298161251,0.660487067656191,4.6451072598738,-22.743743996923,0.514761048294964,-6.30414355233681,22.7666683437925,-0.706081826894991,-3.08524803467858,0.00574019853398886,0.0922240178473166
2017-06-30,-29.0360865023658,2.6315600384079,0.365994465934028,7.70525727312764,3.86139437233517,0.0165572582233737,-0.274328635315625,0.464801746441668,0.0896721952890568,0.0100876710032095,0.0483070290743104,-0.562768600035787,-1.79858838442794,0.693581062654095,3.54309674987867,35.9306717764779,0.217825474934614,11.7960874019861,16.5406593386478,-0.217818044851746,4.94325331047593,0.00754274475721302,-0.096599520060342
2017-07-31,-12.6401550242606,3.01683398049219,-0.00930302050832041,2.8066047786906,1.93348929980587,0.0063980758915487,-0.372252535496946,NA,-0.111557792520119,0.0245191519719128,0.0222841841085646,-14.0980561993605,-0.755500649947962,-0.159491224797502,4.93842910184628,32.592389705815,-0.977496714702397,4.80231847220337,8.61335744682898,-0.276008242726499,4.97506772212785,0.00577413565015942,-0.0285898579820092
2017-08-31,-27.205440227701,5.002131634417,0.0553501456025584,4.00831415240579,5.00140047791861,0.00340718039868554,-0.328944290852303,NA,-0.612795959851178,-0.0110952250799184,-0.00624160949738873,30.3665608590209,-1.5055958478634,-0.647105785096802,4.83109490777993,-0.758873389160527,-1.47122472735237,15.7155895144676,8.78477510797479,0.441778942360719,6.01016722645473,0.0204821357832704,-0.0585602132621346
2017-09-30,-224.733872202105,6.08745001001649,0.259953817153184,9.81037247944471,2.96489622707961,0.00603443828755328,-0.314194650550129,1.4733248538607,-0.114042743355824,0.122892333625796,-0.0031719853222223,-5.16906737061646,-1.40870321335246,0.862752021853389,2.3210847596829,-169.123400688698,2.23662223024837,16.6369403849313,11.9549247617241,1.30150631976122,11.0485238496341,-0.0150738434160398,-0.0551044356562347
2017-10-31,120.772618963111,4.97278611712482,0.974507847030076,10.9127668449788,8.22401575551399,-0.00719510882724976,-0.445680868558403,NA,1.38470142031424,-0.123778945231341,0.0194528761440808,7.29490916600239,-0.0246519815933581,-0.509425942402617,2.90838924955852,77.4985246269554,2.74602495136352,19.6674109397474,15.0238188477157,0.591539559577248,8.09010961784344,-0.00199073741012291,0.0813166949088961
2017-11-30,38.3121031785288,4.25813696557616,0.509012088119755,7.31548433417965,5.67879827144679,0.00993296902557059,-0.471415602571817,NA,0.3834360945073,0.018649048876356,0.04561575434572,6.75834052315245,-0.783377419491615,1.4347999387073,6.3929989694101,33.1066193775492,0.256964229256745,12.2080410350683,10.7914698055884,0.354792652532264,19.1348965572603,-0.0161795060081078,-0.0568932122595818
2017-12-31,61.8906245868385,5.24349956520467,0.353466393308741,10.7185120322187,2.7292829831032,-0.00967575250888085,-0.551256230781952,1.78149950269401,0.182160842571663,-0.00519820855665112,0.110150719034541,11.2210767551087,0.362381056251358,-0.0393983790882253,3.57477271448715,-64.2993996171648,-0.930579142808263,13.2598705270469,16.8578900749811,1.19013978075607,14.1828566940623,-0.0162238428353267,-0.0728025975439501
2018-01-31,26.5151666059826,5.32887092584453,-0.262129384516445,8.32183702426738,2.17550909870825,0.0147936293095552,-0.685036321856583,NA,-0.419124772144381,-0.00743444990369547,0.0696864826017934,0.682967916146197,0.718587985763406,-0.741359094992576,5.35359206096317,-75.7198155374353,2.68337562843221,12.6199892145602,10.4230920955326,0.16848519587651,11.2339620544268,-0.00892516713936884,0.0439248605782725
2018-02-28,100.185208059421,6.71424805732988,0.822224607530714,7.02544639549728,5.81751582648712,-0.0177867707922906,-0.692398968273009,NA,0.279578813707464,-0.0583286423124458,0.0770633165715662,13.1438640605399,0.491207909172409,-2.52532044337137,5.82948177222745,206.845088436489,1.39880933624182,10.7849030984919,17.9870883068817,0.0264411280903309,16.2881846645315,0.0460495136687643,0.190281987249229
2018-03-31,6.90022777061421,4.9996279694949,0.326528222336741,4.02932723107983,7.15534237466481,-0.00841350066724376,-0.529582500603764,0.789374885914769,0.478271163475494,0.0322033203203139,0.150547990680483,5.60361524256482,0.786205366606247,-1.88988170657205,2.70246661166937,-25.6049708756413,1.91570277388425,16.8547763380042,10.9498911486673,0.340008879289015,7.3454965505538,-0.0363407656754191,0.0621839096207015
2018-04-30,21.659704563022,4.48500767217373,0.390781312788155,3.23346661618652,4.1890279514665,-0.00157710209441074,-0.511842991896102,NA,0.776951840508004,-0.0127695961390216,0.0758811428053677,3.06207151649598,1.70954489819278,-0.0470967971729784,2.57257134267819,-67.0702766540743,0.73403673462321,10.8297730922594,12.3115130605281,-0.372141231137982,-3.59413026132873,0.00912147529051661,0.0551574197734923
2018-05-31,-2.53688273989545,5.07038417520057,-0.225016268228524,7.93785163598888,3.01861176511731,-0.0294537016053978,-0.448612310328343,NA,-0.92437959184671,0.00149182984500589,-0.00131817308300631,7.51908293660837,1.65764303258768,-1.27766180140875,5.33982072864323,71.4488879209409,1.45379201172236,10.5100575204197,19.0719664821031,0.708584126850245,11.4692762550614,0.0374859473782047,0.0806053635591942
2018-06-30,-43.690055314678,5.95575448840955,0.409135332173224,8.24246937565836,2.84413302384229,0.000657635734576844,-0.358308063585208,1.7970001964961,0.674276429759647,0.00533739051760519,0.00285114537253869,9.97449955717699,0.722739260423431,-0.402568626736969,4.50423953295383,9.95223966915555,2.47494939844541,19.3957937816472,8.43126385303109,0.543002208799728,13.5356881259018,-0.00725469758454048,0.00825594568107291
2018-07-31,9.19966566213444,4.24111562163484,0.31323596687992,8.54730692036648,2.16563093586655,0.0169562415060126,-0.362508032511588,NA,0.27291946867537,-0.0190966072700472,0.0112316555387852,-0.571828567523145,0.70453256479307,-0.106503705340463,4.96585251899931,-75.5605045896792,0.797489688056018,15.2871460351041,7.38941761295084,0.494597576829714,14.60507737737,-0.0105790253739475,-0.0454526724476478
2018-08-31,-15.8682409859979,6.82646458471062,0.487285488778083,8.35235135528472,0.0831447094152082,-0.00669741353040038,-0.371980662360432,NA,0.671549088248755,-0.000419165648376862,0.00269470477768262,-7.12005138321704,0.20272192878965,-1.60730169653513,5.62468445016894,29.910371964188,2.2213936738179,17.8842784399528,-3.45355979849879,1.20105198128008,14.6774160356434,-0.0228053700451049,-0.0936211963439164
2018-09-30,-83.8942964356151,5.31179838747105,0.0812837507542324,5.95758976558457,3.5967135527134,-0.0142953632214334,-0.353357623641505,1.20442462741116,-0.0298351481719025,-0.00839744339770636,0.0227707372335426,0.329681164370314,1.21700633550621,0.780588747340837,4.48076008985208,-136.635413849492,4.54664214899471,12.8873551553554,7.60234405832104,2.01037159086823,19.7526761268997,-0.0247427711781301,-0.0411652443006912
2018-10-31,57.120978136743,4.4971140397503,-0.0547693943051103,3.86300923643753,1.70637667398614,-0.00841517377754845,-0.303387232232936,NA,0.0687663227616924,0.0173106708524681,0.0599907307960255,2.77721912951392,1.44708476803581,-0.724426672523707,3.73410420143804,-18.1981452109672,3.67321590685016,13.3965403404741,6.65714162304915,1.95285646096043,10.8315241206322,0.0233527192176032,0.009431435578375
2018-11-30,-18.8229384454634,4.7824085513825,0.259125906486574,7.96859685301507,0.212173281458632,0.0225779656465004,-0.0931481060525363,NA,0.367353064397835,0.028733377056863,0.0898221185842427,-1.77758743351122,1.19159391307151,0.837616961145429,0.884741548316114,-87.7781053004873,3.60105537733757,15.2119981544712,-3.38915466467563,2.33024864640889,3.91458316546913,-0.00234055188482913,-0.0757955728837146
2018-12-31,18.2734326412258,0.967678932201842,-0.0270304939841938,8.27433970048869,0.614142583355914,0.0166876770467583,0.117486462548762,-0.588302628366924,-0.134075359915178,-0.00305691569642141,0.0701583043000089,-1.3348884704301,-0.149693079649744,-3.72477840805275,0.232696893875669,-42.3755772983006,1.43013124612801,5.33389275650876,-3.23653236521446,3.33860167723472,-8.99823969371022,-0.0054139512353386,-0.367006650082804
2019-01-31,-11.5904297797294,1.45292219204248,-0.0132387428308944,1.18022486402988,-6.88767621209688,0.0211305956346843,0.239369542577971,NA,-0.535519386829053,0.00601702429101847,0.0154761616284453,-2.89483392696771,1.12462746753079,2.97689326739209,-3.22200499849407,42.009155615344,-0.539530309938272,-0.837611694250876,0.515020961071496,2.8555367016057,-4.90703741202643,-0.00214547615223357,-0.465883707515218
2019-02-28,-1.41852259043878,0.0381353407385774,-0.639498987167007,9.18623942881013,-4.69324389667467,0.0158272295997316,0.121142537514645,NA,-0.636979452995493,0.0241586698279573,-0.0131133913806386,-18.4575737488491,-0.584040767728133,-0.820744123677293,-2.97933936540369,-228.624189739802,1.992096885979,4.79764896135446,-15.1344822461789,0.886151496218334,8.18809705539989,0.0362742027173863,-0.485438800217949
2019-03-31,12.786361933304,0.52331538812431,-0.0358113741060131,3.19237048000094,-0.502521262152342,0.00560610110922376,0.13193056011152,1.418867622135,-0.0384559950662039,-0.0299451569459744,-0.00112943342872019,-27.0232578817991,-0.974294107767726,2.72961399369113,-3.13928144346391,-85.2758965439884,-0.174960989279931,-0.25625483934664,0.314970452673062,0.174727279249303,4.28707075344814,-0.00673613155018126,-0.574330599769343
2019-04-30,46.0255095244336,-0.691540655966186,-0.852176050761391,-2.90139489722622,-2.11546910030479,-0.0213074315815117,0.0553700013168248,NA,-0.739949449692889,-0.00828555630120803,0.0218834579186107,-22.5920362715429,-0.544728874929199,-5.98438348669634,-1.70180646928546,-24.9462479774629,-0.740677758874789,4.20394942893108,-3.73660850273366,0.801282910889557,3.38979072699769,-0.0341323102234219,-0.559212765216419
2019-05-31,-58.6997940841156,-1.80643578169872,-0.168593164246621,-1.29506961769983,0.267951797093105,0.0146071917188439,0.135020924897195,NA,0.0585397464727459,0.0147597158829898,0.00915954566404369,-25.1640588638055,-2.39589296868251,0.834636330216583,-0.466889679478939,-152.635527220475,-0.105027245965303,9.37722905728483,2.61079332723973,0.835298879581066,1.49616402092794,-0.0292142424774543,-0.633843079552424
2019-06-30,19.6117368405911,-2.52137297923913,0.114937138324816,-5.78866659624842,-1.95221936173357,0.0173041895162583,0.305935420137607,0.325984571890084,-0.142988843221003,0.0143453683017903,-0.020954342320434,-16.7394756043117,-2.0293187943846,4.40204188478043,-2.43450631065512,-58.3440174532726,-0.967983273711219,-11.2374486631882,-13.5428116177679,0.516668234967004,-3.39390231988171,0.0262529478683851,-0.737759571840325
2019-07-31,6.96138803148813,-2.83635523875328,-0.381585290160559,-11.0821987477005,-2.17594336855973,0.00584879693539034,0.15720886636633,NA,-0.34453565542584,-0.0317917880725655,-0.00756434460231271,-19.3184364387867,-1.94507943320711,-1.7463684859901,-1.30463159942461,-49.0720018561053,-1.52951966527228,-0.441116441390704,1.40258910188215,0.13506424354784,-17.2805012505519,0.0470087339567813,-0.64445265209547
2019-08-31,25.35044522151,-5.35138555040699,0.161839403183774,-5.0756789868846,-11.2031810151602,0.0104706226811943,0.202434478409466,NA,0.553898873206529,0.0126958290534888,-0.0186353132791909,-23.9010913129553,-1.74324796632177,1.48372730442635,-3.17724078239814,-38.8197636092217,-0.289610243808191,-0.23480698622557,-2.25299207417116,0.180577220488162,-4.16372572620318,-0.021931895153337,-0.88861619353667
2019-09-30,25.7801941435913,-5.96646690436607,-0.504788928755666,-8.36912022862917,-8.23389309331002,-0.000507905253107805,0.188296380184028,0.433097413871459,-0.447685693975599,-0.013882431296665,0.0240552191229531,-24.4875901725427,-0.623897474900247,-0.761509770269699,-4.75230909618638,-40.5875858928706,-2.74822883247873,-2.01955300659555,-3.30954270628903,0.403060416615252,-14.0436687019562,0.0308712497714509,-0.725216796655464
2019-10-31,-62.7480794693334,-5.6816022907964,-0.691470433092357,-12.2625353877628,-6.36804039478392,0.0185197467494331,0.20979687742521,NA,-0.549289793623929,0.0101002662323174,-0.0224384549549074,-69.0780829632737,-0.0871010401142272,-0.977600910627405,-4.4298117774,-66.3757518873008,-1.80534925444362,-0.696387211403429,-8.86705035483264,-0.831341485137794,3.0795768670684,0.0258814017177321,-0.427448334670664
2019-11-30,27.7669101156704,-6.09679469986379,0.421794743060219,-9.15593737911389,-5.50558371135691,0.00833958628056123,0.139067462471075,NA,0.749086137609833,-0.000456578398045845,0.00734797354978192,29.3272803691265,1.56706825686459,-0.359129653059306,-2.40972406264973,6.81545522723911,-2.2609453328626,-1.26634230955199,-7.42550258016315,-0.403647291465977,-5.79408197424994,0.0565734743768253,-0.180777408073808
2019-12-31,36.3264486315372,-6.41204712173408,-0.444993547411417,-7.24933911751104,-3.44648383480381,0.0348876945838342,0.0445280760534015,0.440255341052274,-0.552558336926016,0.0510157632635381,0.0561282232000505,-31.271650121067,1.73853733486454,-2.38834266177852,-4.69202118854619,-73.0142477294999,-1.2149908908954,-0.230451009944032,-13.5848869426417,0.080629263522523,-9.66473818103184,0.0655493765176731,-0.0880515697373862
2020-01-31,76.9318218112016,-3.32736254657313,-0.331835451620745,-12.5427535177827,-3.3907015568996,0.0104201505441223,0.0619841681315794,NA,-0.65422365388318,-0.0605209408270916,0.00965438836200377,-51.8750243795791,1.62723311271391,4.95263789193099,-3.3766783917001,-45.8651439377664,-0.567459751701755,1.51025397851767,0.854808997370437,-0.162890864895315,15.4675152916021,0.0597554784405093,-0.156111309421564
2020-02-29,53.5843153875981,-4.14274396454673,-0.00873111668124459,-6.4361934947575,-2.63819766941909,-0.0102377738360817,0.173618495568622,NA,0.344089750086634,-0.00676734524072637,-0.0244093184483193,-16.4829923521349,0.883082509241035,2.52933977027949,-3.46367090872215,11.2624834221905,1.28167426155858,9.85473994693033,20.3935976795122,-0.403800989903148,-6.39741451146878,-0.0231750150336924,-0.355269434043034
2020-03-31,-149.714784906339,-5.15819436582075,-4.2656806897064,-7.62967196326381,-14.9889329641372,NA,1.50423172363493,-6.45249245359433,NA,NA,-0.367116031979284,-49.0957039844595,-0.94398755672578,3.77791738619127,-11.852973976223,-966.631648829878,-3.46756267427411,-24.2980258136089,-29.1685084565776,1.4470582562744,-2.25962054536504,-0.154841769079452,0.295598934603408
2020-04-30,NA,-12.773716740561,NA,-20.0232018381302,-32.7428682328289,NA,1.5750451145478,NA,NA,NA,0.0996759400356344,NA,NA,-5.59494276342718,NA,NA,NA,-80.7490760120026,-73.2314969712602,-9.14292647985904,-57.1191957652073,NA,0.276579713684003
